Roachs died;X_LDVITSolar lost 3 units, 6 supply.X_LDFrom 0:11:06 to 0:11:07. X_LDX_LD==ByuN== X_LD- Kill(s): Cyclone killed Roach(3),   X_LD- Combat: A-move, Scanner Sweep,  X_LD- Non-combat: Right Click(2),  X_LD- Control group(s) used: -- X_LD6: Natural, 3rd base, Planetary Fortress, 5th base, -- X_LD7: Armory(2), Engineering Bay, -- X_LD1: Main base, Siege Tank Sieged(5), SCV(8), Cyclone(7), Siege Tank(2), -- X_LD2: SCV(3), -- X_LD3: SCV(19), Barracks Flying, Cyclone(15), Siege Tank Sieged(15), Planetary Fortress, Siege Tank(2), -- X_LD5: SCV(2), Factory(6), Barracks,  X_LDX_LD==VITSolar==    X_LD- Non-combat: Right Click(13),  X_LD- Control group(s) used: -- X_LD2: Spawning Pool, Ravager(12), Roach(24), Overseer, Zergling, Evolution Chamber(2), Baneling Nest, Creep Tumor Burrowed, Larva(2), -- X_LD3: Drone(19), Ravager(6), Roach(20), Overseer, Evolution Chamber(2), Overlord, Infestor Burrowed, Zergling(4), Lair, -- X_LD4: Main base, Natural, 3rd base, 4th base, ;Battle;Battle:28;0:11:06;Common;3;0;3;6;0:11:07;;;;;;;;;;;;
Cyclones Roachs Ravagers Zerglings died;ByuN lost 2 units, 6 supply.X_LDVITSolar lost 5 units, 9.5 supply.X_LDFrom 0:11:24 to 0:11:26. X_LDX_LD==ByuN== X_LD- Kill(s): Cyclone killed Roach(3), Cyclone killed Ravager, Cyclone killed Zergling,   X_LD- Combat: A-move(5),  X_LD- Non-combat: Right Click(10),  X_LD- Control group(s) used: -- X_LD3: SCV(19), Barracks Flying, Cyclone(14), Siege Tank Sieged(15), Planetary Fortress, Siege Tank(2), -- X_LD5: SCV(2), Factory(6), Barracks(2),  X_LDX_LD==VITSolar== X_LD- Kill(s): Roach killed Cyclone(2),  X_LD- Lost: Creep Tumor Burrowed,  X_LD- Combat: A-move, Ravager Corrosive Bile,  X_LD- Non-combat: Right Click(13),  X_LD- Control group(s) used: -- X_LD2: Spawning Pool, Ravager(11), Roach(22), Overseer, Zergling(3), Evolution Chamber(2), Baneling Nest, Creep Tumor Burrowed, Larva, -- X_LD4: Main base, Natural, 3rd base, 4th base, ;Battle;Battle:29;0:11:24;Common;7;2;5;15.5;0:11:26;;;;;;;;;;;;
Cyclones Siege Tank Siegeds Zerglings died;ByuN lost 2 units, 6 supply.X_LDVITSolar lost 15 units, 7.5 supply.X_LDFrom 0:11:32 to 0:11:36. X_LDX_LD==ByuN== X_LD- Kill(s): Siege Tank killed Zergling(4), Siege Tank Sieged killed Zergling(7), Cyclone killed Zergling(4),   X_LD- Combat: A-move(4),  X_LD- Non-combat: Right Click(14),  X_LD- Control group(s) used: -- X_LD1: Main base, Siege Tank Sieged(14), SCV(8), Cyclone(17), Siege Tank(2), -- X_LD2: SCV(3), -- X_LD3: SCV(19), Barracks Flying, Cyclone(17), Siege Tank Sieged(15), Planetary Fortress, Siege Tank(2), -- X_LD5: SCV(2), Factory(6), Barracks(2), -- X_LD6: Natural, 3rd base, Planetary Fortress, 5th base, -- X_LD7: Armory(2), Engineering Bay, Siege Tank Sieged, -- X_LD4: Main base, SCV(44), Natural, Barracks Flying, Siege Tank Sieged(15), Cyclone(17), Siege Tank(2),  X_LDX_LD==VITSolar== X_LD- Kill(s): Siege Tank killed Cyclone, Ravager killed Siege Tank Sieged,   X_LD- Combat: Consume(5), A-move, Ravager Corrosive Bile,  X_LD- Non-combat: Right Click(26),  X_LD- Control group(s) used: -- X_LD4: Main base, Natural, 3rd base, 4th base, -- X_LD2: Spawning Pool, Ravager(11), Roach(20), Overseer, Evolution Chamber(2), Baneling Nest, Creep Tumor Burrowed, Zergling, Larva(2), -- X_LD8: Evolution Chamber(2), ;Battle;Battle:30;0:11:32;Common;17;2;15;13.5;0:11:36;;;;;;;;;;;;
Cyclones Zerglings Roachs Banelings Ravagers Overseers Baneling Cocoons died;ByuN lost 12 units, 36 supply.X_LDVITSolar lost 61 units, 53.5 supply.X_LDFrom 0:11:42 to 0:12:06. X_LDX_LD==ByuN== X_LD- Kill(s): Cyclone killed Zergling(23), Cyclone killed Roach(5), Siege Tank Sieged killed Zergling(14), Cyclone killed Baneling(4), Siege Tank Sieged killed Ravager(2), Siege Tank Sieged killed Roach, Siege Tank killed Zergling(2), Siege Tank killed Roach(2), Cyclone killed Ravager(2), Cyclone killed Overseer, Cyclone killed Baneling Cocoon(4), Planetary Fortress killed Roach,  X_LD- Lost: Supply Depot,  X_LD- Combat: Scanner Sweep(2), A-move(20),  X_LD- Non-combat: Right Click(38),  X_LD- Control group(s) used: -- X_LD1: Main base, Siege Tank Sieged(17), SCV(8), Siege Tank(2), Cyclone(8), -- X_LD6: Natural, 3rd base, Planetary Fortress, 5th base, -- X_LD5: SCV(2), Factory(6), Barracks(2), -- X_LD2: SCV(3), -- X_LD3: SCV(19), Barracks Flying, Cyclone(8), Siege Tank Sieged(17), Planetary Fortress, Siege Tank(2), -- X_LD7: Armory(2), Engineering Bay, -- X_LD4: Main base, SCV(44), Natural, Barracks Flying, Siege Tank Sieged(17), Cyclone(8), Siege Tank(2),  X_LDX_LD==VITSolar== X_LD- Kill(s): Roach killed Cyclone(5), Ravager killed Cyclone(4), Baneling killed Cyclone, Zergling killed Cyclone(2),   X_LD- Combat: Consume(2), A-move(8), Ravager Corrosive Bile(4),  X_LD- Non-combat: Right Click(87), Spawn Larva, Build Hatchery,  X_LD- Control group(s) used: -- X_LD4: Main base, Natural, 3rd base, 4th base, -- X_LD0: Roach, Queen(4), -- X_LD1: Drone, Main base, Evolution Chamber, -- X_LD2: Spawning Pool, Ravager(8), Roach(12), Evolution Chamber(2), Baneling Nest, Creep Tumor Burrowed, Queen(4), Larva(3), -- X_LD3: Drone(19), Roach(12), Ravager(4), Evolution Chamber(2), Overlord, Infestor Burrowed, Lair, Queen, Larva, -- X_LD5: -- X_LD6: -- X_LD7: 3rd base, -- X_LD8: Evolution Chamber(2), ;Battle;Battle:31;0:11:42;Common;73;12;61;89.5;0:12:06;;;;;;;;;;;;
Cyclones Roachs Banelings Zerglings Ravagers died near 3rd base;ByuN lost 2 units, 6 supply.X_LDVITSolar lost 22 units, 28.5 supply.X_LDFrom 0:12:10 to 0:12:19. X_LDX_LD==ByuN== X_LD- Kill(s): Planetary Fortress killed Roach(5), Baneling killed Baneling, Cyclone killed Zergling, Siege Tank Sieged killed Zergling(9), Cyclone killed Ravager, Siege Tank Sieged killed Roach(5),   X_LD- Combat: A-move(7), Scanner Sweep, SCVRepair,  X_LD- Non-combat: Right Click(19), Gather,  X_LD- Control group(s) used: -- X_LD5: SCV(2), Factory(6), Barracks(2), -- X_LD1: Main base, Siege Tank Sieged(17), SCV(8), Siege Tank(2), Cyclone(5), -- X_LD6: Natural, 3rd base, Planetary Fortress, 5th base, -- X_LD4: Main base, SCV(44), Natural, Barracks Flying, Siege Tank Sieged(17), Cyclone(5), Siege Tank(2),  X_LDX_LD==VITSolar== X_LD- Kill(s): Ravager killed Cyclone(2),  X_LD- Lost: Creep Tumor Burrowed,  X_LD- Combat: Abduct(5), A-move(2), Consume,  X_LD- Non-combat: Right Click(28),  X_LD- Control group(s) used: -- X_LD8: Evolution Chamber(2), -- X_LD1: Drone, Main base, Evolution Chamber, -- X_LD2: Spawning Pool, Ravager(6), Roach(2), Evolution Chamber(2), Baneling Nest, Creep Tumor Burrowed, Queen(4), Larva(9), -- X_LD4: Main base, Natural, 3rd base, 4th base, -- X_LD3: Drone(19), Roach(2), Ravager(4), Evolution Chamber(2), Overlord, Infestor Burrowed, Lair, Queen, Larva(2), -- X_LD0: Queen(4), -- X_LD5: -- X_LD6: -- X_LD7: 3rd base, ;Battle;Battle:32;0:12:10;Common;24;2;22;34.5;0:12:19;;;;;;;;;;;;
Cyclones Siege Tank Siegeds Zerglings Banelings died near 4th base;ByuN lost 7 units, 21 supply.X_LDVITSolar lost 24 units, 12.0 supply.X_LDFrom 0:12:22 to 0:12:29. X_LDX_LD==ByuN== X_LD- Kill(s): Cyclone killed Zergling(4), Siege Tank Sieged killed Zergling(17), Siege Tank Sieged killed Baneling(3),   X_LD- Combat: SCVRepair, A-move(6), Scanner Sweep,  X_LD- Non-combat: Right Click(8),  X_LD- Control group(s) used: -- X_LD1: Main base, Siege Tank Sieged(17), SCV(8), Siege Tank(2), Cyclone(3), -- X_LD5: SCV(2), Factory(6), Barracks(2), -- X_LD6: Natural, 3rd base, Planetary Fortress, 5th base, 4th base, 7th base, 6th base, -- X_LD2: SCV(3), -- X_LD3: SCV(19), Barracks Flying, Siege Tank Sieged(17), Planetary Fortress, Siege Tank(2), -- X_LD4: Main base, SCV(44), Natural, Barracks Flying, Siege Tank Sieged(17), Siege Tank(2),  X_LDX_LD==VITSolar== X_LD- Kill(s): Ravager killed Cyclone(3), Zergling killed Cyclone(2), Ravager killed Siege Tank Sieged(2),  X_LD- Lost: Creep Tumor Burrowed(2),  X_LD- Combat: A-move(3), Ravager Corrosive Bile,  X_LD- Non-combat: Right Click(52), Spawn Larva(3),  X_LD- Control group(s) used: -- X_LD4: Main base, Natural, 3rd base, 4th base, -- X_LD2: Spawning Pool, Ravager(6), Roach, Evolution Chamber(2), Baneling Nest, Creep Tumor Burrowed, Queen(4), Larva(11), Baneling(2), -- X_LD0: Queen(4), ;Battle;Battle:33;0:12:22;Common;31;7;24;33.0;0:12:29;;;;;;;;;;;;
Cyclones Queens Zerglings Banelings died near 4th base;ByuN lost 2 units, 6 supply.X_LDVITSolar lost 22 units, 12.5 supply.X_LDFrom 0:12:52 to 0:12:55. X_LDX_LD==ByuN== X_LD- Kill(s): Siege Tank Sieged killed Queen, Siege Tank killed Zergling, Siege Tank Sieged killed Zergling(13), Cyclone killed Zergling, Cyclone killed Baneling, Siege Tank Sieged killed Baneling(4), Baneling killed Baneling,   X_LD- Combat: A-move(2),  X_LD- Non-combat: Build Command Center, Right Click(4),  X_LD- Control group(s) used: -- X_LD7: Armory(2), Engineering Bay, -- X_LD5: SCV(2), Factory(6), Barracks(2), -- X_LD1: Main base, Siege Tank Sieged(15), SCV(8), Siege Tank(2), Cyclone(3), Thor AP(2), 5th base, -- X_LD2: SCV(3), -- X_LD3: SCV(19), Barracks Flying, Siege Tank Sieged(15), Planetary Fortress, Siege Tank(2), Cyclone(3), Thor AP(2),  X_LDX_LD==VITSolar== X_LD- Kill(s): Siege Tank Sieged killed Cyclone(2),  X_LD- Lost: Creep Tumor Burrowed,  X_LD- Combat: A-move(2), Ravager Corrosive Bile,  X_LD- Non-combat: Right Click(16),  X_LD- Control group(s) used: -- X_LD4: Main base, Natural, 3rd base, 4th base, -- X_LD2: Spawning Pool, Ravager(6), Roach, Evolution Chamber(2), Baneling Nest, Creep Tumor Burrowed, Queen(3), Baneling(2), Brood Lord(5), Larva(3), -- X_LD1: Drone, Main base, Evolution Chamber, -- X_LD3: Drone(19), Roach, Ravager(4), Evolution Chamber(2), Overlord, Infestor Burrowed, Lair, Queen, Baneling Cocoon, ;Battle;Battle:34;0:12:52;Common;24;2;22;18.5;0:12:55;;;;;;;;;;;;
SiegeTankSieged killed SiegeTank near 4th base;ByuN lost 1 units, 3 supply.X_LDAt 0:12:59. X_LDX_LD==ByuN==   X_LD- Combat: A-move(4), Scanner Sweep,  X_LD- Non-combat: Right Click(4),  X_LD- Control group(s) used: -- X_LD1: Main base, Siege Tank Sieged(15), SCV(8), Siege Tank(2), Cyclone(3), Thor AP(3), 5th base, -- X_LD2: SCV(3), -- X_LD5: SCV(2), Factory(6), Barracks(2), -- X_LD3: SCV(19), Barracks Flying, Siege Tank Sieged(15), Planetary Fortress, Siege Tank(2), Cyclone(3), Thor AP(2), -- X_LD6: Natural, 3rd base, Planetary Fortress, 5th base, 4th base, 7th base, 6th base,  X_LDX_LD==VITSolar== X_LD- Kill(s): Siege Tank Sieged killed Siege Tank,  X_LD- Lost: 3rd base,   X_LD- Non-combat: Right Click(15),  X_LD- Control group(s) used: -- X_LD2: Spawning Pool, Ravager(6), Roach, Evolution Chamber(2), Baneling Nest, Creep Tumor Burrowed, Queen(3), Brood Lord(5), Larva(4), -- X_LD3: Drone(19), Roach, Ravager(4), Evolution Chamber(2), Overlord, Infestor Burrowed, Lair, Queen, Baneling Cocoon, ;Battle;Battle:35;0:12:59;Common;1;1;0;3;0:12:59;;;;;;;;;;;;
Baneling Cocoons Banelings died near 4th base;X_LDVITSolar lost 4 units, 2.0 supply.X_LDFrom 0:13:02 to 0:13:04. X_LDX_LD==ByuN== X_LD- Kill(s): Cyclone killed Baneling Cocoon(3), Cyclone killed Baneling,   X_LD- Combat: Scanner Sweep, A-move(10),  X_LD- Non-combat: Right Click(10),  X_LD- Control group(s) used: -- X_LD6: Natural, 3rd base, Planetary Fortress, 5th base, 4th base, 7th base, 6th base, -- X_LD1: Main base, Siege Tank Sieged(15), SCV(8), Siege Tank, Cyclone(3), Thor AP(3), 5th base, -- X_LD2: SCV(3), -- X_LD3: SCV(19), Barracks Flying, Siege Tank Sieged(15), Planetary Fortress, Siege Tank, Cyclone(3), Thor AP(4), Battle Hellion(6), -- X_LD5: SCV(2), Factory(6), Barracks(2),  X_LDX_LD==VITSolar==  X_LD- Lost: 3rd base, 4th base, Creep Tumor Burrowed,  X_LD- Combat: A-move,  X_LD- Non-combat: Right Click(19),  X_LD- Control group(s) used: -- X_LD2: Spawning Pool, Ravager(6), Roach, Evolution Chamber(2), Baneling Nest, Creep Tumor Burrowed, Queen(3), Brood Lord(5), Larva(5), Baneling, Zergling, -- X_LD4: Main base, Natural, -- X_LD3: Drone(19), Roach, Ravager(4), Evolution Chamber(2), Overlord, Infestor Burrowed, Lair, Queen, -- X_LD1: Drone, Main base, Evolution Chamber, ;Battle;Battle:36;0:13:02;Common;4;0;4;2.0;0:13:04;;;;;;;;;;;;
Zerglings died near 4th base;X_LDVITSolar lost 2 units, 1.0 supply.X_LDAt 0:13:08. X_LDX_LD==ByuN== X_LD- Kill(s): Siege Tank Sieged killed Zergling(2),   X_LD- Combat: A-move,  X_LD- Non-combat: Right Click,  X_LD- Control group(s) used: -- X_LD2: SCV(3), -- X_LD3: SCV(19), Barracks Flying, Siege Tank Sieged(15), Planetary Fortress, Siege Tank, Cyclone(3), Thor AP(4), Battle Hellion(6), -- X_LD5: SCV(2), Factory(6), Barracks(2),  X_LDX_LD==VITSolar==    X_LD- Non-combat: Right Click(3),  X_LD- Control group(s) used: -- X_LD4: Main base, Natural, 5th base, ;Battle;Battle:37;0:13:08;Common;2;0;2;1.0;0:13:08;;;;;;;;;;;;
BroodlingEscort killed SiegeTankSieged;ByuN lost 1 units, 3 supply.X_LDAt 0:13:33. X_LDX_LD==ByuN==   X_LD- Combat: Scanner Sweep,  X_LD- Non-combat: Right Click(7),  X_LD- Control group(s) used: -- X_LD1: Main base, Siege Tank Sieged(15), SCV(8), Siege Tank, Cyclone(3), Thor AP(4), 5th base, Battle Hellion(6), Thor, -- X_LD2: SCV(3), -- X_LD3: SCV(19), Barracks Flying, Siege Tank Sieged(15), Planetary Fortress, Siege Tank, Cyclone(3), Thor AP(4), Battle Hellion(6), Thor, -- X_LD6: Natural, 3rd base, Planetary Fortress, 5th base, 4th base, 7th base, 6th base, 8th base,  X_LDX_LD==VITSolar== X_LD- Kill(s): Broodling Escort killed Siege Tank Sieged,   X_LD- Combat: A-move(2),  X_LD- Non-combat: Build Hatchery, Right Click(5),  X_LD- Control group(s) used: -- X_LD4: Main base, Natural, 5th base, -- X_LD3: Drone(18), Roach, Ravager(4), Evolution Chamber(2), Overlord, Infestor Burrowed, Lair, Queen, -- X_LD2: Spawning Pool, Ravager(7), Roach(2), Evolution Chamber(2), Baneling Nest, Queen(3), Brood Lord(5), Baneling, Zergling, Larva, -- X_LD1: Drone, Main base, Evolution Chamber, Zergling(2), ;Battle;Battle:38;0:13:33;Common;1;1;0;3;0:13:33;;;;;;;;;;;;
BroodlingEscort killed SiegeTankSieged;ByuN lost 1 units, 3 supply.X_LDAt 0:13:38. X_LDX_LD==ByuN==   X_LD- Combat: A-move,  X_LD- Non-combat: Right Click(3),  X_LD- Control group(s) used: -- X_LD1: Main base, Siege Tank Sieged(14), SCV(8), Siege Tank, Cyclone(3), Thor AP(4), 5th base, Battle Hellion(6), Thor, -- X_LD2: SCV(3), -- X_LD3: SCV(19), Barracks Flying, Siege Tank Sieged(14), Planetary Fortress, Siege Tank, Cyclone(3), Thor AP(4), Battle Hellion(6), Thor, -- X_LD7: Armory(2), Engineering Bay, -- X_LD5: SCV(2), Factory(6), Barracks(2), -- X_LD6: Natural, 3rd base, Planetary Fortress, 5th base, 4th base, 7th base, 6th base, 8th base,  X_LDX_LD==VITSolar== X_LD- Kill(s): Broodling Escort killed Siege Tank Sieged,  X_LD- Lost: Hatchery,  X_LD- Combat: A-move,  X_LD- Non-combat: Build Hatchery, Right Click(2), Spawn Larva(2),  X_LD- Control group(s) used: -- X_LD4: Main base, Natural, 5th base, -- X_LD3: Drone(18), Roach, Ravager(4), Evolution Chamber(2), Overlord, Infestor Burrowed, Lair, Queen, -- X_LD0: Queen(3), Zergling(2), ;Battle;Battle:39;0:13:38;Common;1;1;0;3;0:13:38;;;;;;;;;;;;
Siege Tank Siegeds Battle Hellions Thors Zerglings Roachs Banelings Vipers died near 3rd base;ByuN lost 13 units, 36 supply.X_LDVITSolar lost 54 units, 34.0 supply.X_LDFrom 0:13:47 to 0:14:06. X_LDX_LD==ByuN== X_LD- Kill(s): Siege Tank Sieged killed Zergling(11), Cyclone killed Zergling(8), Battle Hellion killed Zergling(20), Siege Tank Sieged killed Roach, Baneling killed Baneling(5), Thor killed Zergling, Battle Hellion killed Roach(2), Thor AP killed Viper, Thor AP killed Zergling, Thor AP killed Baneling, Battle Hellion killed Baneling(3),   X_LD- Combat: Scanner Sweep, A-move(11), Lock On(4),  X_LD- Non-combat: Right Click(24), Build Ghost Academy,  X_LD- Control group(s) used: -- X_LD5: SCV(2), Factory(6), Barracks(2), -- X_LD6: Natural, 3rd base, Planetary Fortress, 5th base, 4th base, 7th base, 6th base, 8th base, -- X_LD1: Main base, Siege Tank Sieged(7), SCV(8), Siege Tank, Cyclone(3), Thor AP(2), 5th base, Barracks Tech Lab, Factory Tech Lab(4), -- X_LD2: SCV(3), -- X_LD3: SCV(19), Barracks Flying, Siege Tank Sieged(7), Planetary Fortress, Siege Tank, Cyclone(3), Thor AP(2), -- X_LD4: Main base, SCV(51), Natural, Barracks Flying, Siege Tank Sieged(7), Siege Tank, 5th base,  X_LDX_LD==VITSolar== X_LD- Kill(s): Broodling killed Siege Tank Sieged, Zergling killed Siege Tank Sieged(2), Ravager killed Siege Tank Sieged(2), Broodling Escort killed Siege Tank Sieged, Roach killed Battle Hellion, Ravager killed Battle Hellion, Broodling killed Thor, Baneling killed Battle Hellion(3), Zergling killed Battle Hellion,  X_LD- Lost: Creep Tumor Burrowed, Hatchery,  X_LD- Combat: A-move(14), Blinding Cloud(3), Consume(9),  X_LD- Non-combat: Right Click(36), Scan Move(2),  X_LD- Control group(s) used: -- X_LD2: Spawning Pool, Ravager(7), Evolution Chamber(2), Baneling Nest, Queen(3), Brood Lord(5), Zergling(3), Larva(3), Baneling(8), -- X_LD1: Main base, Evolution Chamber, Zergling, Baneling(8), -- X_LD3: Drone(16), Ravager(4), Evolution Chamber(2), Overlord, Infestor Burrowed, Lair, Queen, Larva, Baneling(8), -- X_LD4: Main base, Natural, 5th base, Zergling(2), -- X_LD0: Queen(3), Zergling, -- X_LD5: -- X_LD6: -- X_LD8: Evolution Chamber(2), ;Battle;Battle:40;0:13:47;Common;67;13;54;70.0;0:14:06;;;;;;;;;;;;
Cyclones Zerglings died near 4th base;ByuN lost 3 units, 9 supply.X_LDVITSolar lost 13 units, 6.5 supply.X_LDFrom 0:14:09 to 0:14:14. X_LDX_LD==ByuN== X_LD- Kill(s): Thor AP killed Zergling(8), Cyclone killed Zergling(5),  X_LD- Lost: Missile Turret,  X_LD- Combat: A-move(4), Lock On(5),  X_LD- Non-combat: Right Click, Calldown MULE,  X_LD- Control group(s) used: -- X_LD3: SCV(19), Barracks Flying, Siege Tank Sieged(7), Planetary Fortress, Siege Tank, Cyclone, Thor AP(2), -- X_LD5: SCV(2), Factory(6), Barracks(2), -- X_LD1: Main base, Siege Tank Sieged(7), SCV(8), Siege Tank, Cyclone, Thor AP(2), 5th base, Barracks Tech Lab, Factory Tech Lab(4), -- X_LD2: SCV(3), -- X_LD6: Natural, 3rd base, Planetary Fortress, 5th base, 4th base, 7th base, 6th base, 8th base, 10th base, 9th base, -- X_LD7: Armory(2), Engineering Bay, -- X_LD4: Main base, SCV(51), Natural, Barracks Flying, Siege Tank Sieged(7), Siege Tank, 5th base, Cyclone, Thor AP(2),  X_LDX_LD==VITSolar== X_LD- Kill(s): Zergling killed Cyclone(3),   X_LD- Combat: A-move(4),  X_LD- Non-combat: Right Click(7), Build Hatchery,  X_LD- Control group(s) used: -- X_LD2: Spawning Pool, Ravager(7), Evolution Chamber(2), Baneling Nest, Queen(3), Brood Lord(5), Larva(5), Baneling(8), Zergling, -- X_LD4: Main base, Natural, 5th base, Larva(3), -- X_LD3: Drone(25), Ravager(4), Evolution Chamber(2), Overlord, Infestor Burrowed, Lair, Queen, Larva, Baneling(8), Brood Lord(7), -- X_LD8: Evolution Chamber(2), ;Battle;Battle:41;0:14:09;Common;16;3;13;15.5;0:14:14;;;;;;;;;;;;
Siege Tank Siegeds Siege Tanks died;ByuN lost 2 units, 6 supply.X_LDFrom 0:14:17 to 0:14:19. X_LDX_LD==ByuN==   X_LD- Combat: A-move(2),  X_LD- Non-combat: Right Click,  X_LD- Control group(s) used: -- X_LD1: Main base, Siege Tank Sieged(6), SCV(8), Siege Tank, Thor AP(2), 5th base, Barracks Tech Lab, Factory Tech Lab(4), -- X_LD2: SCV(3), -- X_LD5: SCV(2), Factory(6), Barracks(2), -- X_LD4: Main base, SCV(51), Natural, Barracks Flying, Siege Tank Sieged(6), Siege Tank, 5th base, Thor AP(2), -- X_LD6: Natural, 3rd base, Planetary Fortress, 5th base, 4th base, 7th base, 6th base, 8th base, 10th base, 9th base, -- X_LD7: Armory(2), Engineering Bay,  X_LDX_LD==VITSolar== X_LD- Kill(s): Broodling Escort killed Siege Tank Sieged, Broodling Escort killed Siege Tank,   X_LD- Combat: A-move,  X_LD- Non-combat: Spawn Larva(4), Scan Move, Right Click,  X_LD- Control group(s) used: -- X_LD4: Main base, Natural, 5th base, Larva(3), -- X_LD2: Spawning Pool, Ravager(7), Evolution Chamber(2), Baneling Nest, Queen(3), Brood Lord(5), Baneling(8), Zergling, Larva(3), Roach, -- X_LD0: Queen(3), Zergling, -- X_LD1: Main base, Evolution Chamber, Zergling, Baneling(8), -- X_LD3: Drone(25), Ravager(4), Evolution Chamber(2), Overlord, Infestor Burrowed, Lair, Queen, Baneling(8), Brood Lord(7), ;Battle;Battle:42;0:14:17;Common;2;2;0;6;0:14:19;;;;;;;;;;;;
Siege Tank Siegeds Brood Lords Zerglings Banelings Ravagers died;ByuN lost 2 units, 6 supply.X_LDVITSolar lost 16 units, 19.0 supply.X_LDFrom 0:14:26 to 0:14:36. X_LDX_LD==ByuN== X_LD- Kill(s): Thor AP killed Brood Lord, Siege Tank Sieged killed Zergling(3), Siege Tank Sieged killed Baneling, Thor AP killed Zergling(4), Ravager killed Zergling(2), Thor AP killed Baneling(2), Thor AP killed Ravager(3),  X_LD- Lost: Missile Turret(2),  X_LD- Combat: Lock On(2), A-move(6),  X_LD- Non-combat: Right Click(7),  X_LD- Control group(s) used: -- X_LD1: Main base, Siege Tank Sieged(4), SCV(8), Thor AP(4), 5th base, Barracks Tech Lab, Factory Tech Lab(4), Battle Hellion(2), -- X_LD2: SCV(3), -- X_LD4: Main base, SCV(51), Natural, Barracks Flying, Siege Tank Sieged(4), 5th base, Thor AP(4), Battle Hellion(2), -- X_LD6: Natural, 3rd base, Planetary Fortress, 5th base, 4th base, 7th base, 6th base, 8th base, 10th base, 9th base, -- X_LD5: SCV(2), Factory(6), Barracks(2),  X_LDX_LD==VITSolar== X_LD- Kill(s): Ravager killed Siege Tank Sieged, Siege Tank Sieged killed Siege Tank Sieged,   X_LD- Combat: A-move(9), Ravager Corrosive Bile(2),  X_LD- Non-combat: Right Click(25), Scan Move(2),  X_LD- Control group(s) used: -- X_LD4: Main base, Natural, 5th base, -- X_LD2: Spawning Pool, Ravager(6), Evolution Chamber(2), Baneling Nest, Queen(3), Brood Lord(4), Baneling(5), Roach, Larva(5), -- X_LD3: Drone(25), Ravager(4), Evolution Chamber(2), Overlord, Infestor Burrowed, Lair, Queen, Baneling(5), Brood Lord(6), Larva, -- X_LD1: Main base, Evolution Chamber, Baneling(5), ;Battle;Battle:43;0:14:26;Common;18;2;16;25.0;0:14:36;;;;;;;;;;;;
BroodlingEscort killed SiegeTankSieged;ByuN lost 1 units, 3 supply.X_LDAt 0:14:39. X_LDX_LD==ByuN==   X_LD- Combat: A-move,   X_LD- Control group(s) used: -- X_LD1: Main base, Siege Tank Sieged(4), SCV(8), 5th base, Barracks Tech Lab, Factory Tech Lab(4), Battle Hellion(2), Thor AP(2), -- X_LD2: SCV(3), -- X_LD5: SCV(2), Factory(6), Barracks(2), -- X_LD6: Natural, 3rd base, Planetary Fortress, 5th base, 4th base, 7th base, 6th base, 8th base, 10th base, 9th base,  X_LDX_LD==VITSolar== X_LD- Kill(s): Broodling Escort killed Siege Tank Sieged,   X_LD- Combat: A-move(2),  X_LD- Non-combat: Right Click(2), Scan Move,  X_LD- Control group(s) used: -- X_LD3: Drone(25), Ravager(3), Evolution Chamber(2), Overlord, Infestor Burrowed, Lair, Queen, Baneling(5), Brood Lord(6), Larva, -- X_LD4: Main base, Natural, 5th base, -- X_LD1: Main base, Evolution Chamber, Baneling(5), -- X_LD2: Spawning Pool, Ravager(5), Evolution Chamber(2), Baneling Nest, Queen(3), Brood Lord(4), Baneling(5), Roach, Larva(4), Zergling(2), ;Battle;Battle:44;0:14:39;Common;1;1;0;3;0:14:39;;;;;;;;;;;;
Battle Hellions Zerglings died near 9th base;ByuN lost 1 units, 2 supply.X_LDVITSolar lost 4 units, 2.0 supply.X_LDFrom 0:14:44 to 0:14:46. X_LDX_LD==ByuN== X_LD- Kill(s): Battle Hellion killed Zergling(2), Siege Tank Sieged killed Zergling(2),    X_LD- Non-combat: Gather, Right Click(4),  X_LD- Control group(s) used: -- X_LD1: Main base, Siege Tank Sieged(3), SCV(8), 5th base, Barracks Tech Lab, Factory Tech Lab(4), Battle Hellion(2), Thor AP(2), -- X_LD2: SCV(3), -- X_LD5: SCV(2), Factory(6), Barracks(2), -- X_LD4: Main base, SCV(55), Natural, Barracks Flying, Siege Tank Sieged(3), 5th base, Battle Hellion(2), Thor AP(2), MULE,  X_LDX_LD==VITSolar== X_LD- Kill(s): Ravager killed Battle Hellion,   X_LD- Combat: A-move(3),  X_LD- Non-combat: Right Click(5), Spawn Larva(2),  X_LD- Control group(s) used: -- X_LD3: Drone(25), Ravager(3), Evolution Chamber(2), Overlord, Infestor Burrowed, Lair, Queen, Baneling(5), Brood Lord(6), -- X_LD1: Main base, Evolution Chamber, Baneling(5), -- X_LD2: Spawning Pool, Ravager(5), Evolution Chamber(2), Baneling Nest, Queen(3), Brood Lord(4), Baneling(5), Roach, Larva(4), Zergling(2), -- X_LD4: Main base, Natural, 5th base, ;Battle;Battle:45;0:14:44;Common;5;1;4;4.0;0:14:46;;;;;;;;;;;;
